Feature Phi (degrees),Feature Theta (degrees),Target Phi (degrees),Target Theta (degrees),reference
-0.6847775070091453,90.22825252741498,145.9956049604031,114.39153526554102,0
-0.6847775070091451,90.45649781017455,145.9956049604031,114.39153526554102,0
-0.6847775070091451,90.22825252741498,145.97727031095894,114.37560703883636,0
-0.6847775070091451,90.22825252741498,146.0291802871978,114.3792625095693,0
-0.6847775070091451,90.22825252741498,146.0291802871978,114.3792625095693,0
-0.6847775070091451,90.22825252741498,146.03777465412477,114.38259712393697,0
-0.6847775070091453,90.22825252741498,146.1010291947072,114.38176060555608,0
-0.6847775070091453,90.45649781017455,146.1010291947072,114.38176060555608,0
-0.6793647554652509,90.45288979207052,145.98552090320882,114.35927774167514,0
-0.6847775070091451,90.45649781017455,145.81924855106186,114.32899119262453,0
-0.6847775070091451,90.45649781017455,146.04831707755517,114.3564473301672,0
-0.6847775070091451,90.22825252741498,145.98448957917756,114.36111120661957,0
-0.684777507009145,90.22825252741498,146.01760653973614,114.33986593157613,0
-0.6847775070091451,90.45649781017455,146.1123737590508,114.39233740645422,0
-0.6847775070091453,90.45649781017455,146.07455854457214,114.37692484176519,0
-0.6847775070091453,90.45649781017455,146.08899708100944,114.35838392751475,0
-0.6847775070091453,90.45649781017455,146.0503797256176,114.40535500755958,0
-0.6847775070091453,90.45649781017455,146.0503797256176,114.40535500755958,0
-0.6847775070091451,90.45649781017455,145.98609386100395,114.36389578150391,0
-0.6847775070091451,90.45649781017455,146.00110535523638,114.33293314225503,0
-0.913002866815424,90.22823984992192,145.98609386100395,114.37566433461589,0
-0.6847775070091453,90.45649781017455,146.2276528674311,114.3814282900349,0
-0.6847775070091453,90.45649781017455,145.95503954850784,114.32674519806763,0
-0.6847775070091451,90.22825252741498,146.07226671339163,114.39122586833165,0
-0.6847775070091451,90.22825252741498,146.02253397677427,114.36572924644834,0
-0.4565304140990488,90.45651592260351,146.00351177797592,114.38502646498833,0
-0.6847775070091453,90.45649781017455,146.00351177797592,114.38502646498833,0
-0.6847775070091451,90.45649781017455,145.94220529389693,114.3769363009211,0
-0.6847775070091453,90.45649781017455,146.117874153884,114.38255128731336,0
-0.6847775070091451,90.22825252741498,146.03135752681928,114.34669558849407,0
-0.4565304140990488,90.22826158406065,145.97452011354233,114.37544661065375,0
-0.4565304140990488,90.45651592260351,146.03788924568377,114.3975856998576,0
-0.6820603931726519,90.2273469015475,146.15167866379676,114.36947639042847,0
-0.4565304140990488,90.22826158406065,146.01508552543757,114.37072543842186,0
-0.913002866815424,90.0,145.99846974937876,114.35198971852108,0
-0.6847775070091453,90.22825252741498,146.04762952820099,114.36126017564631,0
