Feature Phi (degrees),Feature Theta (degrees),Target Phi (degrees),Target Theta (degrees),reference
-0.6847775070091451,90.0,136.98733332223827,103.01619162919629,0
-0.4565304140990488,90.0,137.05127541217485,103.13305210109115,0
-0.6847775070091451,89.77174747258505,136.90127506140962,102.96125643579914,0
-0.4565304140990488,89.77173841593937,136.92488092256903,103.02546208632151,0
-0.6847775070091451,89.77174747258505,137.04863980631725,103.02181807474446,0
-0.4565304140990488,90.0,137.0268674101023,103.04699384026252,0
-0.6820603931726519,90.0,137.00337614050193,103.01677604614733,0
-0.6847775070091451,90.0,137.00337614050193,103.01677604614733,0
-0.4565304140990488,90.0,136.99501095669302,103.02185245221217,0
-0.6847775070091451,90.0,137.0268674101023,103.02974781062906,0
-0.4565304140990488,90.0,136.9892813787417,103.0246141087847,0
-0.454718861693143,90.0,136.98114537805085,103.02612671736387,0
-0.4565304140990488,90.0,136.9901981112139,103.01564158971296,0
-0.4565304140990488,90.0,136.99409422422082,103.02386926365104,0
-0.4565304140990488,90.0,136.99569850604718,103.0285445992593,0
-0.4565304140990488,90.22826158406065,137.0159812119948,103.01856367446813,0
-0.4565304140990488,90.22826158406065,137.0107100002796,103.03234903901898,0
-0.4565304140990488,90.0,137.0107100002796,103.03234903901898,0
-0.4565304140990488,90.0,137.0908095000389,103.01128711046997,0
-0.4565304140990488,90.0,136.80467437715055,103.00414805634263,0
-0.4565304140990488,90.0,137.16655452055517,103.03012596277385,0
-0.4565304140990488,90.0,136.94000700836045,103.04121842568759,0
-0.4565304140990488,90.0,137.0484106231992,103.03828488177653,0
-0.4565304140990488,90.22826158406065,136.97530120854051,103.02926652608117,0
-0.4565304140990488,90.0,137.0058971548005,103.1358366759755,0
-0.4565304140990488,90.0,137.0058971548005,103.1358366759755,0
-0.4601971679786937,90.0,135.69829287475295,104.84977116517395,0
8.226722464108173,90.0,131.73204983373932,110.37966186572318,0
8.226722464108173,90.0,129.91050241145942,113.62966182619964,0
8.451985369554704,96.34683693559485,129.60442835730052,113.91902843105252,0
8.226722464108173,96.12541926365554,129.64212898022015,114.07342909768437,0
8.485570762675511,96.37166736915444,128.31103343057222,115.67716088456737,0
8.226722464108173,96.35046587980735,125.28891024437519,119.66524507673137,0
8.910280851132013,96.68526476143852,122.97530666763689,122.7167724569745,0
16.520892189003515,96.0292984381497,121.78252312973359,124.31738735345199,0
16.677062361500187,96.45692117417865,121.28909187656689,124.92330168095873,0
16.966148108536185,103.22815986690516,121.28909187656689,124.92330168095873,0
16.966148108536185,103.22815986690516,119.51028710580373,126.99879545719652,0
16.898648694038226,103.17885634712445,116.62418410017077,130.11582337257903,0
16.96614810853619,103.00790906246488,114.18356723940789,132.77691439290825,0
18.434948822922006,104.05495306588492,113.0168876586507,134.07563782713126,0
26.352451857750356,103.52900270507004,111.46061969551636,135.52420118393692,0
26.247332920673305,110.81929182187085,108.54820646793097,138.06177396279185,0
26.671548785868872,110.92561821370803,105.53662570516434,140.81001186376045,0
26.56505117707799,110.85482571982023,102.90145529548684,142.7600622603323,0
26.56505117707799,111.03275503914,102.90145529548684,142.7600622603323,0
26.458355249175725,110.96120337374767,100.56784403254261,144.60813762852678,0
30.451785126373526,113.54586513386892,97.89543136618163,146.4810908241858,0
37.1709234899404,111.93940551480114,94.11898632438304,148.625614555581,0
37.17092348994039,118.69091391066321,89.97196363984976,151.12059365194585,0
37.17092348994039,118.69091391066317,85.49565065129889,153.3369319133827,0
37.17092348994039,118.69091391066321,80.61313350431206,155.38698636351668,0
37.630416422974896,118.94472714364682,74.15297706843252,157.78055193014342,0
37.01988625483148,118.41384736293806,70.79131909284095,158.82909907270053,0
